Store_ID,SKU_ID,Current_Stock,Avg_Weekly_Demand,Demand_StdDev,Max_Shelf_Capacity,Total_Shelf_Space,Holding_Cost_per_Unit,Stockout_Penalty,Spoilage_Risk
STR046,SKU0062,48,56,13.99,57,902,2.73,3.09,0.8
STR046,SKU0063,40,74,11.92,71,902,0.69,2.72,0.28
STR046,SKU0064,30,38,11.03,34,902,0.61,5.39,0.62
STR046,SKU0065,50,59,14.33,57,902,2.85,4.99,0.75
STR046,SKU0066,10,22,3.64,20,902,2.67,3.53,0.29
STR046,SKU0067,6,10,1.58,8,902,1.4,5.43,0.28
STR046,SKU0068,24,43,8.8,40,902,2.89,5.42,0.22
STR046,SKU0069,21,57,6.6,59,902,2.65,2.98,0.86
STR046,SKU0070,55,86,10.62,91,902,2.75,5.0,0.68
STR046,SKU0071,28,57,7.7,52,902,1.99,3.52,0.25
STR046,SKU0072,50,58,14.79,68,902,2.9,4.14,0.67
STR046,SKU0073,32,73,14.8,66,902,2.52,4.01,0.41
STR046,SKU0074,44,70,7.15,75,902,2.85,4.6,0.28
STR046,SKU0075,23,38,8.92,31,902,1.2,3.71,0.89
STR046,SKU0076,13,48,8.87,51,902,1.83,2.76,0.33
STR046,SKU0077,51,97,19.61,95,902,2.67,4.85,0.76
STR046,SKU0078,22,35,5.0,35,902,1.95,5.86,0.82
STR046,SKU0079,21,26,5.47,22,902,2.5,4.84,0.57
STR046,SKU0080,48,80,23.67,77,902,2.93,4.39,0.88
STR046,SKU0081,15,22,2.52,24,902,2.51,3.07,0.28
STR046,SKU0082,53,78,12.23,86,902,1.29,4.69,0.87
STR046,SKU0083,23,35,5.2,31,902,0.8,4.64,0.25
STR046,SKU0084,40,58,8.68,54,902,1.18,4.67,0.53
STR046,SKU0085,41,76,13.36,60,902,2.16,5.62,0.8
STR046,SKU0086,5,16,4.22,13,902,0.53,5.01,0.59
STR046,SKU0087,69,67,18.93,56,902,0.97,5.24,0.61
STR046,SKU0088,41,58,8.15,53,902,1.32,3.6,0.31
STR046,SKU0089,36,62,12.93,68,902,2.69,3.45,0.89
STR046,SKU0090,54,74,16.83,74,902,0.63,3.22,0.36
STR046,SKU0091,48,71,14.51,79,902,0.62,5.22,0.8
STR046,SKU0092,11,26,4.86,28,902,1.88,4.95,0.87
STR046,SKU0093,28,52,7.2,53,902,0.94,3.7,0.4
STR046,SKU0094,29,34,6.72,33,902,1.11,2.99,0.71
STR046,SKU0095,7,12,2.16,14,902,0.96,5.46,0.26
STR046,SKU0096,61,88,22.8,90,902,1.95,3.84,0.72
STR046,SKU0097,34,38,9.6,37,902,0.64,3.16,0.54
STR046,SKU0098,24,41,5.2,47,902,2.85,3.01,0.28
STR046,SKU0099,17,35,4.12,29,902,0.81,5.72,0.83
STR046,SKU0100,15,25,7.04,26,902,2.88,2.96,0.68
STR047,SKU0001,16,34,7.04,28,902,2.45,3.76,0.32
STR047,SKU0002,13,63,17.11,71,902,2.57,4.71,0.57
STR047,SKU0003,25,37,4.13,41,902,0.93,3.93,0.43
STR047,SKU0004,44,82,16.83,82,902,2.17,4.17,0.7
STR047,SKU0005,0,65,13.51,69,902,2.54,5.31,0.64
STR047,SKU0006,49,74,20.14,82,902,1.9,6.0,0.33
STR047,SKU0007,60,95,11.35,94,902,1.88,4.14,0.37
STR047,SKU0008,79,89,13.18,103,902,0.9,3.83,0.69
STR047,SKU0009,29,50,9.07,48,902,1.54,3.92,0.67
STR047,SKU0010,53,60,16.39,69,902,0.88,3.79,0.42
STR047,SKU0011,62,80,23.02,82,902,2.93,4.16,0.53
STR047,SKU0012,36,87,25.97,84,902,2.21,3.67,0.53
STR047,SKU0013,26,38,11.09,30,902,0.62,4.12,0.29
STR047,SKU0014,53,92,9.31,84,902,1.69,5.81,0.63
STR047,SKU0015,14,28,3.07,32,902,2.09,3.5,0.39
STR047,SKU0016,39,75,9.71,72,902,0.74,4.78,0.52
STR047,SKU0017,24,50,8.49,48,902,2.16,4.2,0.25
STR047,SKU0018,32,54,14.36,53,902,0.94,5.06,0.63
STR047,SKU0019,14,24,6.68,21,902,1.52,4.15,0.79
STR047,SKU0020,6,12,1.65,11,902,2.06,3.06,0.6
STR047,SKU0021,11,20,4.48,19,902,1.41,5.55,0.62
STR047,SKU0022,4,62,17.58,72,902,1.45,4.87,0.67
STR047,SKU0023,22,55,10.6,56,902,2.61,4.34,0.34
STR047,SKU0024,22,39,4.71,44,902,1.27,5.41,0.25
STR047,SKU0025,60,66,12.64,70,902,2.14,5.92,0.8
STR047,SKU0026,19,27,4.73,23,902,2.62,3.93,0.79
STR047,SKU0027,23,60,12.93,68,902,0.88,3.74,0.58
STR047,SKU0028,51,57,10.7,47,902,0.61,5.14,0.34
STR047,SKU0029,44,75,7.76,73,902,2.56,4.09,0.77
STR047,SKU0030,4,17,5.08,15,902,1.88,2.8,0.35
STR047,SKU0031,18,31,6.47,31,902,2.57,3.74,0.8
STR047,SKU0032,11,15,2.92,13,902,1.03,5.33,0.5
STR047,SKU0033,22,85,24.73,92,902,2.58,4.97,0.24
STR047,SKU0034,30,66,8.66,77,902,0.74,5.52,0.77
STR047,SKU0035,38,45,6.2,48,902,2.71,3.01,0.59
STR047,SKU0036,59,88,23.02,82,902,2.56,3.35,0.42
STR047,SKU0037,34,66,10.04,68,902,1.92,3.25,0.52
STR047,SKU0038,33,58,15.07,67,902,2.02,5.9,0.82
STR047,SKU0039,34,54,8.33,49,902,1.36,3.09,0.34
STR047,SKU0040,52,91,9.7,77,902,1.0,4.59,0.27
STR047,SKU0041,65,75,15.26,63,902,1.64,4.72,0.75
STR047,SKU0042,52,86,11.98,85,902,2.14,4.67,0.64
STR047,SKU0043,41,54,13.58,59,902,3.0,4.92,0.81
STR047,SKU0044,54,88,20.09,93,902,2.54,4.19,0.42
STR047,SKU0045,17,29,8.26,28,902,1.59,2.79,0.59
STR047,SKU0046,60,73,18.73,79,902,2.36,4.95,0.23
STR047,SKU0047,55,76,10.35,80,902,0.77,3.48,0.79
STR047,SKU0048,16,92,23.92,96,902,1.54,2.77,0.33
STR047,SKU0049,7,12,2.74,10,902,1.56,3.09,0.28
STR047,SKU0050,67,63,14.73,58,902,3.0,3.51,0.54
STR047,SKU0051,41,87,23.18,81,902,1.48,4.01,0.72
STR047,SKU0052,50,73,15.68,81,902,0.71,5.51,0.35
STR047,SKU0053,41,49,9.47,54,902,0.67,4.38,0.36
STR047,SKU0054,23,68,15.46,61,902,2.25,4.15,0.42
STR047,SKU0055,34,64,10.21,52,902,1.22,3.17,0.77
STR047,SKU0056,27,71,9.69,78,902,2.67,5.86,0.72
STR047,SKU0057,8,13,2.9,12,902,1.71,5.68,0.39
STR047,SKU0058,45,69,10.13,61,902,1.33,5.36,0.38
STR047,SKU0059,56,84,9.74,71,902,2.4,3.63,0.83
STR047,SKU0060,29,39,3.9,31,902,1.54,4.47,0.63
STR047,SKU0061,6,11,2.44,10,902,2.34,3.86,0.36
STR047,SKU0062,28,71,12.24,66,902,2.29,3.91,0.3
STR047,SKU0063,21,58,14.53,62,902,2.31,2.75,0.25
STR047,SKU0064,8,18,3.15,21,902,2.64,2.99,0.37
STR047,SKU0065,25,40,7.89,35,902,2.62,5.86,0.7
STR047,SKU0066,71,70,12.7,62,902,2.16,4.64,0.46
STR047,SKU0067,51,88,20.25,82,902,2.89,2.52,0.88
STR047,SKU0068,47,57,9.76,56,902,0.55,5.33,0.43
STR047,SKU0069,19,34,9.95,36,902,2.83,2.8,0.31
STR047,SKU0070,11,45,12.93,42,902,0.87,4.98,0.32
STR047,SKU0071,6,17,4.58,14,902,1.03,4.67,0.54
STR047,SKU0072,32,82,23.29,89,902,2.54,2.72,0.86
STR047,SKU0073,38,67,12.72,74,902,1.5,4.36,0.83
STR047,SKU0074,36,54,11.19,48,902,1.56,2.67,0.33
STR047,SKU0075,30,71,17.64,60,902,1.15,2.73,0.73
STR047,SKU0076,37,48,11.48,48,902,1.06,2.68,0.73
STR047,SKU0077,59,67,18.64,59,902,0.77,3.39,0.32
STR047,SKU0078,48,90,21.89,85,902,0.99,5.31,0.41
STR047,SKU0079,80,92,27.56,102,902,1.92,3.77,0.25
STR047,SKU0080,19,73,12.39,64,902,2.27,4.74,0.25
STR047,SKU0081,0,53,14.13,59,902,2.35,2.94,0.51
STR047,SKU0082,30,38,9.1,40,902,1.43,5.77,0.54
STR047,SKU0083,33,68,16.2,60,902,2.8,4.26,0.22
STR047,SKU0084,77,80,13.21,80,902,1.32,2.59,0.88
STR047,SKU0085,10,18,4.63,18,902,0.78,4.38,0.54
STR047,SKU0086,4,15,4.2,13,902,2.86,3.15,0.75
STR047,SKU0087,32,38,5.46,32,902,1.85,3.19,0.64
STR047,SKU0088,50,67,15.08,67,902,2.93,4.6,0.63
STR047,SKU0089,22,26,4.64,28,902,1.48,3.29,0.41
STR047,SKU0090,10,25,7.45,24,902,2.39,3.25,0.82
STR047,SKU0091,64,96,18.79,79,902,0.77,4.39,0.41
STR047,SKU0092,5,12,1.75,14,902,2.64,3.32,0.87
STR047,SKU0093,8,30,5.29,32,902,0.93,2.89,0.23
STR047,SKU0094,56,73,16.85,76,902,0.67,3.93,0.28
STR047,SKU0095,54,99,11.41,104,902,0.74,2.68,0.71
STR047,SKU0096,17,45,9.93,43,902,1.89,5.67,0.63
STR047,SKU0097,19,95,27.19,113,902,1.23,4.08,0.7
STR047,SKU0098,46,71,19.18,60,902,2.9,2.55,0.65
STR047,SKU0099,30,51,5.79,55,902,2.63,3.29,0.57
STR047,SKU0100,38,85,25.39,82,902,2.51,5.85,0.22
STR048,SKU0001,22,51,12.23,58,902,2.52,4.24,0.77
STR048,SKU0002,49,70,9.27,76,902,2.73,3.76,0.56
STR048,SKU0003,7,22,2.25,22,902,2.66,3.6,0.27
STR048,SKU0004,13,20,2.69,23,902,2.82,3.96,0.33
STR048,SKU0005,45,63,16.86,73,902,2.84,3.24,0.66
STR048,SKU0006,11,25,2.61,20,902,1.25,5.12,0.25
STR048,SKU0007,5,17,2.49,14,902,1.05,4.28,0.81
STR048,SKU0008,50,68,17.1,72,902,2.11,5.13,0.75
STR048,SKU0009,22,66,14.34,77,902,0.81,3.39,0.41
STR048,SKU0010,49,49,12.57,47,902,1.03,2.51,0.82
STR048,SKU0011,76,68,16.95,55,902,2.43,5.88,0.82
STR048,SKU0012,7,11,1.21,11,902,2.12,4.29,0.79
STR048,SKU0013,48,85,23.67,74,902,2.13,2.78,0.42
STR048,SKU0014,10,19,2.76,19,902,2.88,2.86,0.66
STR048,SKU0015,12,53,11.17,50,902,2.17,4.02,0.52
STR048,SKU0016,10,20,4.58,20,902,1.58,4.93,0.58
STR048,SKU0017,47,88,11.77,103,902,1.2,3.89,0.49
STR048,SKU0018,36,89,26.28,88,902,1.35,5.37,0.2
STR048,SKU0019,60,90,17.79,73,902,1.19,3.65,0.21
STR048,SKU0020,60,99,11.04,102,902,0.59,2.66,0.74
STR048,SKU0021,9,11,3.16,10,902,1.15,2.53,0.86
STR048,SKU0022,29,59,12.82,65,902,2.59,5.51,0.36
STR048,SKU0023,15,21,5.04,20,902,2.32,5.95,0.58
STR048,SKU0024,59,99,20.3,108,902,2.05,2.96,0.41
STR048,SKU0025,24,32,8.54,37,902,2.76,2.72,0.53
STR048,SKU0026,15,27,2.88,25,902,1.16,5.7,0.28
STR048,SKU0027,61,71,10.91,84,902,1.94,2.85,0.71
STR048,SKU0028,8,71,13.77,61,902,0.58,3.3,0.56
STR048,SKU0029,31,47,5.42,49,902,2.73,5.31,0.42
STR048,SKU0030,61,76,18.33,61,902,1.62,5.99,0.66
STR048,SKU0031,17,47,8.4,41,902,0.94,4.2,0.56
STR048,SKU0032,67,76,11.74,80,902,1.1,3.24,0.48
STR048,SKU0033,42,70,7.05,57,902,2.62,5.47,0.57
STR048,SKU0034,5,10,2.44,8,902,0.77,3.88,0.87
STR048,SKU0035,37,54,14.41,49,902,2.81,3.45,0.25
STR048,SKU0036,28,37,6.62,38,902,1.43,4.22,0.85
STR048,SKU0037,18,30,6.39,24,902,1.13,5.5,0.29
STR048,SKU0038,13,22,3.2,21,902,1.33,3.32,0.34
STR048,SKU0039,28,36,8.08,37,902,1.52,3.98,0.89
STR048,SKU0040,11,16,1.64,15,902,1.87,4.05,0.77
STR048,SKU0041,20,31,6.13,25,902,1.97,5.41,0.45
STR048,SKU0042,20,83,18.99,86,902,1.62,4.87,0.48
STR048,SKU0043,19,62,17.59,64,902,1.62,5.23,0.41
STR048,SKU0044,69,88,15.51,88,902,1.21,4.93,0.36
STR048,SKU0045,46,88,22.27,94,902,1.46,4.57,0.24
STR048,SKU0046,6,13,2.85,11,902,1.67,2.96,0.22
STR048,SKU0047,23,32,9.13,34,902,1.99,5.42,0.55
STR048,SKU0048,51,79,14.19,68,902,0.83,4.63,0.57
STR048,SKU0049,54,97,15.89,92,902,2.41,4.95,0.73
STR048,SKU0050,74,93,25.8,76,902,2.2,5.23,0.27
STR048,SKU0051,42,93,10.22,104,902,1.25,3.59,0.56
STR048,SKU0052,32,85,10.82,86,902,1.65,4.03,0.85
STR048,SKU0053,32,42,4.89,49,902,2.87,4.39,0.8
STR048,SKU0054,11,37,9.94,43,902,0.55,3.7,0.57
STR048,SKU0055,7,17,1.74,20,902,2.53,3.4,0.29
STR048,SKU0056,5,10,2.72,8,902,1.78,5.22,0.31
STR048,SKU0057,27,46,8.75,47,902,2.05,5.14,0.53
STR048,SKU0058,39,72,7.26,69,902,2.21,5.41,0.63
STR048,SKU0059,17,31,5.59,31,902,1.64,4.94,0.89
STR048,SKU0060,31,79,10.85,72,902,0.98,3.59,0.78
STR048,SKU0061,22,30,6.75,24,902,2.77,3.64,0.49
STR048,SKU0062,10,44,10.38,47,902,2.35,4.35,0.45
STR048,SKU0063,53,88,17.38,104,902,1.9,5.42,0.21
STR048,SKU0064,8,14,1.51,14,902,1.62,3.71,0.21
STR048,SKU0065,51,69,15.95,64,902,1.75,5.18,0.53
STR048,SKU0066,36,55,14.76,64,902,2.56,3.57,0.25
STR048,SKU0067,19,59,14.4,55,902,0.53,3.68,0.31
STR048,SKU0068,27,57,15.16,66,902,2.66,5.13,0.89
STR048,SKU0069,7,15,2.1,17,902,0.62,4.88,0.7
STR048,SKU0070,15,98,27.22,99,902,2.04,3.23,0.52
STR048,SKU0071,43,65,10.69,69,902,1.33,5.39,0.8
STR048,SKU0072,35,68,6.98,73,902,2.2,5.25,0.32
STR048,SKU0073,24,38,10.21,40,902,0.71,5.29,0.47
STR048,SKU0074,45,80,23.07,69,902,1.89,4.15,0.41
STR048,SKU0075,29,86,19.88,92,902,2.64,3.65,0.9
STR048,SKU0076,11,27,3.95,21,902,1.74,5.47,0.83
STR048,SKU0077,6,11,1.65,11,902,0.71,4.56,0.57
STR048,SKU0078,5,17,3.29,17,902,0.59,5.76,0.5
STR048,SKU0079,73,84,23.48,75,902,2.05,3.39,0.9
STR048,SKU0080,48,63,8.18,70,902,0.67,5.91,0.34
STR048,SKU0081,37,47,12.46,45,902,0.68,3.83,0.49
STR048,SKU0082,37,57,9.02,56,902,1.56,3.85,0.7
STR048,SKU0083,22,36,9.42,29,902,1.02,3.34,0.69
STR048,SKU0084,8,29,8.24,27,902,1.01,5.88,0.6
STR048,SKU0085,15,21,3.9,18,902,1.7,2.64,0.87
STR048,SKU0086,43,52,9.0,47,902,1.2,4.16,0.37
STR048,SKU0087,35,70,18.23,63,902,1.05,3.78,0.6
STR048,SKU0088,23,40,8.24,32,902,1.79,3.06,0.77
STR048,SKU0089,28,70,16.58,68,902,1.23,5.0,0.36
STR048,SKU0090,43,83,18.64,83,902,0.7,5.64,0.81
STR048,SKU0091,33,76,9.92,78,902,2.21,3.35,0.65
STR048,SKU0092,22,44,11.83,43,902,1.96,4.24,0.47
STR048,SKU0093,15,24,3.34,27,902,1.03,4.52,0.65
STR048,SKU0094,17,25,7.16,20,902,1.96,3.87,0.85
STR048,SKU0095,14,22,3.3,23,902,2.89,5.73,0.89
STR048,SKU0096,0,44,10.86,50,902,2.89,4.12,0.4
STR048,SKU0097,51,84,13.18,68,902,1.83,5.94,0.84
STR048,SKU0098,47,68,11.12,67,902,0.75,3.53,0.23
STR048,SKU0099,17,30,4.86,31,902,1.65,2.76,0.21
STR048,SKU0100,55,63,15.72,55,902,0.57,4.51,0.62
STR049,SKU0001,48,84,17.75,75,902,1.54,5.38,0.54
STR049,SKU0002,27,39,10.79,43,902,2.77,3.86,0.53
STR049,SKU0003,24,57,9.2,58,902,1.67,3.15,0.36
STR049,SKU0004,32,44,10.49,40,902,1.88,5.08,0.62
STR049,SKU0005,75,95,23.81,105,902,0.9,3.45,0.21
STR049,SKU0006,23,47,6.12,51,902,0.54,5.19,0.5
STR049,SKU0007,13,40,7.2,37,902,2.98,3.42,0.46
STR049,SKU0008,44,87,17.1,86,902,1.35,4.45,0.34
STR049,SKU0009,14,33,5.65,35,902,1.2,5.61,0.56
STR049,SKU0010,40,58,9.54,54,902,1.93,3.22,0.68
STR049,SKU0011,19,41,9.73,43,902,2.36,5.37,0.77
STR049,SKU0012,44,64,9.16,57,902,1.13,3.43,0.52
STR049,SKU0013,19,88,21.29,80,902,1.81,4.81,0.37
STR049,SKU0014,24,67,19.23,61,902,1.33,3.35,0.35
STR049,SKU0015,5,12,2.56,14,902,1.7,2.9,0.61
STR049,SKU0016,58,89,19.78,100,902,0.9,4.82,0.47
STR049,SKU0017,28,78,8.88,80,902,1.78,4.58,0.42
STR049,SKU0018,49,94,25.65,96,902,0.62,3.91,0.57
STR049,SKU0019,10,19,2.98,15,902,2.6,2.63,0.59
STR049,SKU0020,62,92,20.52,97,902,2.07,4.16,0.36
STR049,SKU0021,20,34,10.06,31,902,2.85,3.02,0.46
STR049,SKU0022,30,77,16.87,80,902,2.0,3.76,0.7
STR049,SKU0023,3,70,17.15,79,902,0.96,4.55,0.47
STR049,SKU0024,17,38,7.18,31,902,1.71,5.79,0.51
STR049,SKU0025,12,28,3.14,29,902,2.16,4.29,0.65
STR049,SKU0026,14,52,13.5,53,902,1.44,3.18,0.33
STR049,SKU0027,39,75,8.02,66,902,1.88,5.81,0.81
STR049,SKU0028,66,83,19.93,87,902,0.91,2.59,0.44
STR049,SKU0029,32,70,7.32,71,902,2.44,4.75,0.68
STR049,SKU0030,4,52,14.17,57,902,2.77,3.42,0.41
STR049,SKU0031,17,34,4.47,28,902,1.29,5.15,0.65
STR049,SKU0032,15,29,5.88,28,902,2.48,3.66,0.39
STR049,SKU0033,29,57,12.51,68,902,0.73,4.0,0.72
STR049,SKU0034,43,92,17.62,98,902,1.12,5.2,0.27
STR049,SKU0035,53,96,16.14,103,902,1.65,5.64,0.42
STR049,SKU0036,21,33,6.39,30,902,1.47,3.14,0.6
STR049,SKU0037,9,20,3.25,16,902,2.05,3.54,0.64
STR049,SKU0038,50,64,12.01,75,902,1.91,2.52,0.3
STR049,SKU0039,21,37,6.36,31,902,0.72,5.5,0.42
STR049,SKU0040,63,78,16.63,93,902,0.83,5.81,0.27
STR049,SKU0041,46,72,10.63,61,902,0.63,3.48,0.78
STR049,SKU0042,15,68,20.25,59,902,2.88,3.85,0.89
STR049,SKU0043,2,14,2.8,12,902,2.11,4.0,0.4
STR049,SKU0044,44,60,8.33,60,902,2.64,3.93,0.54
STR049,SKU0045,12,30,5.86,33,902,1.85,3.88,0.55
STR049,SKU0046,12,21,5.74,24,902,0.98,4.17,0.32
STR049,SKU0047,31,59,6.16,55,902,2.07,3.04,0.67
STR049,SKU0048,11,13,3.07,10,902,1.76,2.7,0.56
STR049,SKU0049,29,51,10.69,53,902,1.52,5.03,0.56
STR049,SKU0050,38,93,12.45,100,902,1.43,5.46,0.24
STR049,SKU0051,24,47,12.38,45,902,2.13,5.34,0.26
STR049,SKU0052,27,34,5.91,29,902,2.04,4.69,0.88
STR049,SKU0053,10,23,3.65,21,902,0.88,5.89,0.86
STR049,SKU0054,15,84,22.31,89,902,2.54,2.51,0.21
STR049,SKU0055,31,41,9.34,40,902,2.09,3.62,0.58
STR049,SKU0056,6,20,5.59,21,902,1.84,3.59,0.25
STR049,SKU0057,15,70,15.82,62,902,2.37,3.72,0.76
STR049,SKU0058,9,27,6.7,30,902,0.88,5.3,0.23
STR049,SKU0059,23,36,9.62,31,902,2.8,3.73,0.58
STR049,SKU0060,41,64,7.1,59,902,1.18,4.34,0.63
STR049,SKU0061,43,63,16.08,65,902,1.16,4.65,0.27
STR049,SKU0062,32,91,20.27,99,902,2.54,5.46,0.62
STR049,SKU0063,66,96,10.93,87,902,1.33,4.66,0.86
STR049,SKU0064,61,84,16.94,99,902,2.58,3.83,0.27
STR049,SKU0065,19,30,3.49,32,902,1.32,4.93,0.68
STR049,SKU0066,17,53,13.1,47,902,1.88,4.3,0.39
STR049,SKU0067,6,14,2.93,15,902,1.08,4.35,0.39
STR049,SKU0068,65,96,27.91,103,902,2.33,3.67,0.58
STR049,SKU0069,33,50,6.83,55,902,0.92,2.51,0.85
STR049,SKU0070,25,68,15.04,79,902,2.75,3.75,0.36
STR049,SKU0071,82,98,13.95,106,902,1.43,3.56,0.9
STR049,SKU0072,35,63,14.04,59,902,1.68,2.85,0.26
STR049,SKU0073,68,83,20.3,92,902,0.56,3.2,0.86
STR049,SKU0074,8,31,7.58,33,902,2.94,5.93,0.21
STR049,SKU0075,59,92,24.2,94,902,2.53,3.48,0.31
STR049,SKU0076,18,74,20.03,69,902,1.62,4.31,0.88
STR049,SKU0077,44,73,8.43,85,902,2.8,4.42,0.39
STR049,SKU0078,53,80,13.49,80,902,2.83,4.46,0.2
STR049,SKU0079,9,13,3.09,13,902,1.83,2.67,0.82
STR049,SKU0080,33,74,14.78,71,902,1.08,5.2,0.84
STR049,SKU0081,8,24,3.32,26,902,1.72,5.06,0.72
STR049,SKU0082,56,85,17.9,79,902,1.31,5.92,0.86
STR049,SKU0083,16,31,5.63,34,902,1.62,3.15,0.39
STR049,SKU0084,49,95,16.91,80,902,2.78,4.44,0.65
STR049,SKU0085,19,56,14.67,60,902,1.2,5.31,0.72
STR049,SKU0086,52,90,16.34,89,902,2.6,2.94,0.88
STR049,SKU0087,32,55,5.79,59,902,2.84,5.26,0.83
STR049,SKU0088,16,23,2.57,23,902,2.51,3.44,0.24
STR049,SKU0089,2,59,16.0,50,902,1.82,3.48,0.44
STR049,SKU0090,5,29,8.47,28,902,1.91,5.81,0.63
STR049,SKU0091,41,59,14.02,69,902,2.55,3.6,0.8
STR049,SKU0092,8,42,7.26,46,902,0.61,4.54,0.4
STR049,SKU0093,26,68,19.56,62,902,2.34,4.04,0.21
STR049,SKU0094,59,52,12.09,61,902,1.82,2.77,0.33
STR049,SKU0095,45,88,23.66,97,902,1.49,5.83,0.5
STR049,SKU0096,16,21,5.32,19,902,2.42,3.25,0.24
STR049,SKU0097,14,49,8.62,51,902,1.17,3.44,0.23
STR049,SKU0098,21,29,5.68,28,902,2.74,3.82,0.48
STR049,SKU0099,25,47,6.45,39,902,2.22,4.24,0.65
STR049,SKU0100,7,12,1.9,13,902,2.03,3.01,0.7
STR050,SKU0001,27,37,9.46,32,902,1.81,4.7,0.57
STR050,SKU0002,29,65,18.12,63,902,1.03,4.3,0.51
STR050,SKU0003,70,99,24.24,107,902,2.04,3.56,0.21
STR050,SKU0004,8,22,4.25,25,902,2.31,4.92,0.38
STR050,SKU0005,51,86,10.09,70,902,0.53,4.3,0.67
STR050,SKU0006,49,75,8.35,71,902,1.42,5.44,0.51
STR050,SKU0007,23,46,8.04,48,902,2.58,5.49,0.38
STR050,SKU0008,23,58,11.18,64,902,2.08,5.93,0.36
STR050,SKU0009,36,75,16.64,87,902,2.04,2.74,0.21
STR050,SKU0010,31,45,4.56,36,902,1.07,3.92,0.78
STR050,SKU0011,54,63,18.77,66,902,2.08,4.26,0.81
STR050,SKU0012,25,35,6.05,28,902,2.47,3.32,0.46
STR050,SKU0013,84,84,22.65,93,902,1.5,5.73,0.69
STR050,SKU0014,48,81,16.77,69,902,0.96,2.81,0.25
STR050,SKU0015,30,49,6.18,56,902,0.69,4.0,0.82
STR050,SKU0016,4,52,13.49,44,902,1.76,3.15,0.83
STR050,SKU0017,11,31,7.5,34,902,2.21,4.89,0.31
STR050,SKU0018,20,29,5.96,26,902,0.91,4.97,0.75
STR050,SKU0019,13,17,3.45,17,902,1.55,5.55,0.53
STR050,SKU0020,17,38,4.46,39,902,1.92,3.93,0.68
STR050,SKU0021,28,49,11.33,43,902,0.89,5.21,0.53
STR050,SKU0022,119,99,27.94,91,902,1.17,4.42,0.26
STR050,SKU0023,22,39,4.63,32,902,2.02,5.34,0.79
STR050,SKU0024,73,90,13.74,72,902,2.31,2.8,0.26
STR050,SKU0025,64,93,26.08,83,902,2.09,4.12,0.45
STR050,SKU0026,44,64,10.04,64,902,2.28,3.03,0.89
STR050,SKU0027,9,25,5.77,27,902,1.95,5.27,0.5
STR050,SKU0028,14,55,11.38,61,902,2.59,3.03,0.77
STR050,SKU0029,53,71,15.57,58,902,2.57,2.53,0.32
STR050,SKU0030,10,16,2.93,14,902,2.49,5.75,0.78
STR050,SKU0031,54,89,14.24,98,902,1.94,4.2,0.52
STR050,SKU0032,24,54,5.92,53,902,2.99,5.95,0.56
STR050,SKU0033,34,68,16.92,59,902,0.6,4.09,0.88
STR050,SKU0034,29,65,16.2,62,902,0.99,4.57,0.82
STR050,SKU0035,27,57,13.35,51,902,2.52,5.1,0.44
STR050,SKU0036,23,36,8.23,29,902,2.57,3.48,0.86
STR050,SKU0037,43,62,9.22,68,902,2.55,2.96,0.27
STR050,SKU0038,60,96,10.03,88,902,2.68,4.81,0.22
STR050,SKU0039,63,97,25.39,114,902,1.56,4.29,0.57
STR050,SKU0040,51,82,16.25,94,902,2.83,5.39,0.74
STR050,SKU0041,25,44,7.1,47,902,1.02,2.66,0.35
STR050,SKU0042,30,60,7.22,55,902,2.84,4.41,0.26
STR050,SKU0043,56,93,10.47,84,902,1.89,3.15,0.79
STR050,SKU0044,33,46,7.81,45,902,0.91,4.66,0.89
STR050,SKU0045,51,90,23.49,84,902,2.34,5.16,0.69
STR050,SKU0046,22,66,18.73,76,902,1.24,3.42,0.88
STR050,SKU0047,4,17,4.75,14,902,1.05,4.19,0.78
STR050,SKU0048,28,88,24.99,95,902,0.93,3.97,0.38
STR050,SKU0049,8,29,8.16,30,902,0.57,5.14,0.28
STR050,SKU0050,74,62,12.74,69,902,2.41,4.6,0.77
STR050,SKU0051,9,21,3.02,21,902,1.72,2.92,0.66
STR050,SKU0052,34,58,15.06,61,902,2.95,5.92,0.77
STR050,SKU0053,15,26,3.71,30,902,1.6,5.69,0.7
STR050,SKU0054,59,73,11.2,61,902,2.61,4.53,0.55
STR050,SKU0055,33,51,7.48,42,902,2.92,5.22,0.86
STR050,SKU0056,26,38,7.71,36,902,0.56,2.57,0.73
STR050,SKU0057,17,28,4.6,27,902,0.76,3.21,0.21
STR050,SKU0058,12,20,2.62,17,902,1.37,5.19,0.69
STR050,SKU0059,39,59,11.25,49,902,2.68,2.87,0.58
STR050,SKU0060,34,80,21.98,64,902,2.59,2.65,0.3
STR050,SKU0061,27,67,14.35,74,902,1.42,4.66,0.5
STR050,SKU0062,26,43,11.85,42,902,1.0,2.62,0.57
STR050,SKU0063,15,29,4.04,32,902,2.51,3.14,0.53
STR050,SKU0064,36,59,7.87,55,902,1.99,2.78,0.5
STR050,SKU0065,35,97,20.87,104,902,0.58,4.37,0.64
STR050,SKU0066,6,19,3.66,18,902,2.51,4.87,0.66
STR050,SKU0067,12,41,9.51,42,902,2.89,3.14,0.69
STR050,SKU0068,35,61,15.79,57,902,0.61,4.14,0.73
STR050,SKU0069,4,24,6.01,19,902,1.21,2.57,0.78
